node_id,a_i,l_i,a_h
474991,27.9786,0.294,0.18816
491779,1.3899,1.002,0.52587
492569,1.302,2.529,1.302
490817,0.37566,0.912,0.37566
486284,0.21299,0.745,0.21299
470589,9.2005,0.191,0.13806
471530,0.42668,0.65,0.42668
495016,1.1515,0.811,0.2253
492260,0.22537,0.744,0.22537
491546,0.5509,0.095,0.012521
497221,2.7154,0.618,0.52559
472152,0.38901,0.781,0.38901
470587,7.8953,0.287,0.22591
468003,0.35155,0.908,0.35155
490667,0.2755,0.587,0.2755
471673,0.28863,0.745,0.28863
496590,0.21274,0.448,0.21274
485266,1.2028,0.781,1.2028
479329,17.0655,0.425,0.13798
483833,0.37597,0.812,0.37597
493451,0.10015,0.42,0.10015
473141,0.45168,0.456,0.45168
483104,0.22559,0.286,0.22559
493471,51.9684,0.325,0.25068
483834,0.51384,1.139,0.51384
485264,2.6814,0.294,0.10024
499423,0.45038,0.456,0.45038
477091,2.8594,1.519,0.76502
493461,27.2076,0.85,0.41337
481098,0.1755,0.587,0.1755
499044,0.18766,0.582,0.18766
471064,0.1757,0.42,0.1757
492945,0.66358,1.687,0.66358
495948,1.99,0.162,0.037551
466803,0.18835,0.478,0.18835
470758,30.9122,1.223,0.70307
493455,13.3315,0.325,0.20035
467764,20.2679,1.319,0.70316
499603,0.65052,1.367,0.65052
496256,0.20024,0.448,0.20024
497896,2.0269,0.258,0.06256
495945,1.5268,0.749,0.21277
504359,428.692,0.191,0.27606
474254,0.26346,1.075,0.26346
473421,14.8056,0.325,0.11296
493465,41.568,0.802,0.81461
504331,281.873,0.876,0.78942
473966,5.1817,0.162,0.012547
487805,3.3197,0.325,0.50111
468496,0.38917,0.803,0.38917
493272,0.33801,0.425,0.33801
493456,14.2581,0.912,0.41323
494811,19.013,0.42,0.12517
486714,0.92705,1.518,0.92705
480905,3.2591,0.131,0.025067
501588,35.0139,1.082,0.57547
504361,433.9,0.912,0.61493
467301,0.95423,0.812,0.42692
487808,5.6373,0.773,0.37581
489030,5.1099,0.582,0.20037
491785,0.51334,0.742,0.51334
474995,31.8297,0.487,0.1129
494012,1.1141,0.544,0.31295
470912,3.4894,0.908,0.26364
498030,0.4129,0.587,0.4129
486006,0.23804,0.943,0.23804
480907,4.3746,0.582,0.26318
466804,1.7578,0.258,0.087897
480276,5.6786,0.487,0.163
469213,1.1423,1.428,0.50209
495949,0.35041,0.286,0.35041
470762,0.31377,0.774,0.31377
485453,0.32578,1.043,0.32578
489029,4.4587,0.258,0.062615
487803,0.77669,1.788,0.77669
469475,0.13808,0.354,0.13808
485111,14.9494,0.162,0.025065
469352,0.13808,0.42,0.13808
466141,14.0139,0.516,0.45207
487593,3.0691,0.425,0.25057
466138,11.5653,0.449,0.16325
491551,0.16278,0.484,0.16278
481739,2.2186,0.611,0.20054
485598,0.28818,0.719,0.28818
498504,0.16265,0.618,0.16265
486139,0.68913,1.499,0.68913
485110,12.1417,0.487,0.42611
473418,9.572,0.587,0.21334
485109,10.9638,0.487,0.16291
487594,4.1215,0.487,0.20047
485108,10.4499,0.42,0.18798
492266,0.5509,0.935,0.5509
479330,0.13792,0.583,0.13792
487802,0.41339,1.222,0.41339
497711,0.12513,0.456,0.12513
467889,0.72824,1.564,0.72824
498503,0.25022,0.876,0.25022
492738,1.2393,1.883,1.2393
487453,0.55122,0.582,0.55122
495952,0.22528,0.84,0.22528
464165,2.3738,1.333,1.0675
463255,3.9064,0.096,0.037677
465414,0.82894,0.131,0.025118
465135,0.7284,1.171,0.7284
476913,0.28845,0.516,0.28845
492739,4.2815,1.007,0.98911
479949,5.8306,0.294,0.3009
470757,26.7197,2.026,0.9542
498331,0.25023,0.42,0.25023
498649,0.67563,1.841,0.67563
472844,0.33878,0.583,0.33878
504365,439.46,0.162,0.050215
492262,1.3146,0.587,0.32552
504368,503.785,0.487,0.2385
470759,56.2031,0.908,0.32642
504364,439.209,0.294,0.22593
504362,436.058,0.588,0.25101
499045,0.30026,1.267,0.30026
472674,1.0289,0.75,0.23841
472675,0.12548,0.389,0.12548
492263,2.5916,1.164,0.87631
469344,1.7571,0.162,0.012553
492732,1.252,1.205,0.53837
466146,27.3142,0.937,1.0296
468336,0.1381,0.583,0.1381
493271,0.40062,0.881,0.40062
467459,0.51479,0.912,0.51479
495018,0.2253,0.487,0.2253
493454,12.9057,0.587,0.22537
497710,0.488,0.706,0.488
464592,1.1806,0.294,0.025117
494651,4.4179,1.074,0.56328
482235,0.35095,0.487,0.35095
468500,1.2051,0.714,0.17576
476313,4.4278,0.812,0.3638
484498,2.2306,0.516,0.2005
476314,5.0426,0.42,0.25093
466134,0.46463,0.583,0.46463
492737,0.10016,0.456,0.10016
479952,10.4314,0.587,0.22562
490464,0.48839,0.487,0.48839
468673,0.27618,0.719,0.27618
472848,0.21331,0.611,0.21331
466295,1.2683,0.719,0.33906
491907,0.26293,0.618,0.26293
495604,24.0304,0.325,0.21282
490819,4.5834,0.487,0.33809
476472,0.25084,0.449,0.25084
490169,1.4901,0.294,0.51344
495600,16.3939,0.456,0.12516
489031,0.53858,0.484,0.53858
472990,0.58971,1.395,0.58971
492948,1.0266,1.183,1.0266
469029,0.2134,0.456,0.2134
474261,0.23836,0.449,0.23836
472676,0.23841,0.583,0.23841
466444,0.41437,0.456,0.41437
467888,2.4482,0.487,0.23858
476473,0.31354,0.678,0.31354
468166,0.53982,1.202,0.53982
476779,0.301,0.618,0.301
486561,2.1674,0.907,0.26306
479953,0.87757,1.451,0.87757
473414,0.28857,0.75,0.28857
470763,0.27611,0.487,0.27611
465417,0.25118,0.91,0.25118
475334,0.21324,0.516,0.21324
504372,507.363,1.291,0.74069
504336,302.48,0.42,0.26321
486404,0.21298,0.587,0.21298
484662,1.3909,0.84,0.33836
481730,0.37603,0.976,0.37603
482397,0.48881,0.551,0.48881
466294,0.40185,0.487,0.40185
479950,7.4103,1.003,0.70205
476308,0.15051,0.487,0.15051
474864,0.17562,0.587,0.17562
464297,0.77874,0.679,0.30144
472846,0.57717,1.364,0.57717
481732,1.5543,0.258,0.11281
492949,2.0406,0.551,0.46319
476914,0.3888,1.175,0.3888
477260,0.51416,0.449,0.51416
475335,1.1038,0.707,0.18815
489697,0.26301,0.425,0.26301
489026,2.8432,0.745,0.28804
490824,10.1687,0.868,0.88921
470592,0.57731,1.622,0.57731
466133,0.65296,1.725,0.65296
472337,0.3137,0.869,0.3137
484361,0.23809,0.611,0.23809
476915,0.26337,0.587,0.26337
477259,2.3453,0.162,0.062718
480272,0.15044,0.42,0.15044
467461,0.43947,1.166,0.43947
487590,0.65143,0.781,0.26306
474709,1.0036,0.162,0.10036
493880,0.88878,1.205,0.88878
496106,0.62573,0.912,0.62573
473973,0.36384,0.545,0.36384
477744,0.57688,0.802,0.57688
486560,1.4909,0.649,0.25056
468004,0.47706,1.202,0.47706
485777,0.52621,1.088,0.52621
476310,2.3078,0.487,0.23833
477094,0.91543,1.659,0.91543
489834,0.23795,0.394,0.23795
468674,0.23852,0.588,0.23852
470197,0.67777,1.548,0.67777
471367,0.26354,0.478,0.26354
465137,0.64052,1.302,0.64052
468165,0.25109,0.425,0.25109
484665,4.073,0.812,0.41354
471358,23.2308,0.588,0.57753
479951,8.1499,0.618,0.41367
487991,0.26307,0.611,0.26307
494162,0.18776,0.58,0.18776
465634,5.1489,1.099,0.51489
492405,0.91396,1.231,0.91396
478150,0.20064,0.456,0.20064
480910,0.32593,0.85,0.32593
475821,0.20068,0.425,0.20068
471362,33.7665,0.456,0.18838
492407,0.30048,0.649,0.30048
468501,1.7324,0.583,0.12555
475636,10.5488,1.001,0.60207
474715,6.3472,0.487,0.46405
474260,0.45163,0.936,0.45163
494655,1.1391,0.191,0.22531
471836,0.27608,0.774,0.27608
474712,3.1487,0.719,0.18816
489384,1.0396,0.42,0.26303
464589,0.41445,1.013,0.41445
469347,1.2428,0.258,0.12552
486004,0.27564,0.556,0.27564
474421,0.41397,0.845,0.41397
471348,0.23844,0.736,0.23844
472003,0.18823,0.619,0.18823
469030,0.31385,1.46,0.31385
484660,0.52628,0.936,0.52628
479948,0.2006,0.647,0.2006
478562,0.2257,0.42,0.2257
472841,8.3938,0.487,0.22587
469474,1.1799,2.47,1.1799
475164,2.584,0.774,0.41395
469473,2.8745,0.745,0.57744
469476,0.25105,0.42,0.25105
476912,0.23828,0.449,0.23828
469027,0.25106,0.354,0.25106
481595,1.4039,0.781,0.66436
496102,0.76342,1.249,0.76342
479198,0.58931,0.774,0.58931
496103,0.21275,0.425,0.21275
490460,1.1772,0.809,0.40076
468844,0.25108,0.678,0.25108
466802,0.33904,0.937,0.33904
466801,3.7924,1.362,1.0046
465786,2.5243,1.615,0.92937
473615,0.50183,0.936,0.50183
466796,1.0799,0.516,0.22602
493457,16.0864,0.618,0.25047
478879,0.73982,1.495,0.73982
491399,0.16278,0.42,0.16278
468005,0.79094,1.003,0.79094
494654,0.17524,0.587,0.17524
481442,0.43873,0.544,0.43873
478710,0.27586,0.936,0.27586
495220,0.7635,1.02,0.7635
487585,3.1068,0.162,0.025055
492736,0.37559,1.03,0.37559
472679,0.53956,0.707,0.53956
468847,0.43938,0.612,0.43938
474100,0.62729,0.905,0.62729
468848,0.74066,1.23,0.74066
481737,1.0404,0.325,0.22562
491544,0.48832,0.639,0.48832
493273,0.22534,0.487,0.22534
485775,0.18794,0.781,0.18794
480726,0.52651,1.229,0.52651
480725,0.26327,0.42,0.26327
468499,0.43938,0.258,0.06277
485594,0.27565,0.487,0.27565
471536,0.3263,1.137,0.3263
475163,1.9945,0.325,0.12544
475166,0.71501,1.194,0.71501
493458,25.1534,0.582,0.45088
493459,25.454,0.162,0.037577
469214,0.85366,0.162,0.037659
471366,3.7276,1.099,1.0542
471365,1.4934,0.287,0.17571
476917,1.7934,0.487,0.10032
485448,0.6641,1.002,0.6641
489696,0.5135,0.904,0.5135
485262,1.3155,0.162,0.012531
489541,0.83913,1.317,0.83913
465977,1.532,0.294,0.075338
463863,1.2434,3.374,1.2434
466446,0.74084,0.162,0.037672
470430,0.91613,0.162,0.012551
466800,2.2228,0.325,0.075346
474422,0.63982,0.936,0.63982
480273,0.52656,0.095,0.037611
492734,2.7421,0.162,0.025048
481734,2.557,0.683,0.30084
490459,0.38822,0.611,0.38822
490461,0.23794,0.515,0.23794
466799,1.1301,0.162,0.050231
482400,34.7153,2.483,2.3192
490462,0.8766,1.165,0.42578
482401,36.0067,0.84,1.0281
490463,1.365,0.095,0.012523
474716,6.9367,0.745,0.28843
480274,3.8608,0.095,0.012537
471350,8.7834,1.075,0.1004
469595,0.51463,1.061,0.51463
487591,1.5032,1.038,0.31316
480277,5.8542,0.162,0.037617
481735,3.3217,0.781,0.26325
494493,0.41307,0.829,0.41307
482408,65.4512,0.162,0.025088
323594,780.124,0.26,0.16559
331192,3.6179,0.975,0.36944
333297,1.0062,0.426,0.16556
323598,794.92,0.458,0.44565
323595,781.601,0.163,0.089152
323575,717.094,0.357,0.17842
319007,95.3385,0.653,0.36992
340015,14.3739,0.72,0.45854
339778,0.9547,0.49,0.21639
340021,11.0872,0.357,0.16547
323965,38.4955,0.26,0.11474
323576,721.439,1.205,2.0639
319703,0.29336,0.653,0.29336
339569,3.3987,1.566,0.39466
335816,6.3169,1.569,0.63665
323963,37.4246,0.49,0.39528
337183,0.94219,1.663,0.6239
335813,0.54753,0.684,0.54753
328824,9.1615,0.684,0.49701
327364,0.34409,1.927,0.34409
323602,798.573,0.75,0.47108
362699,0.44444,1.075,0.44444
340705,2.9023,0.458,0.42002
337817,0.71297,1.694,0.71297
364325,3.593,0.589,0.21588
323584,769.694,0.423,0.33118
344316,3.4226,0.816,0.15267
323194,19.3909,0.582,0.50981
345435,0.54705,1.012,0.54705
432907,4524.06,0.131,0.012695
323195,20.5763,0.684,0.43338
318320,1.0204,2.223,1.0204
330856,5.0839,0.163,0.025486
328831,19.9057,1.297,1.045
323969,0.11474,0.587,0.11474
334647,0.28018,0.587,0.28018
324841,0.86687,1.43,0.86687
319190,5.6254,0.715,0.49748
351495,0.9916,0.589,0.33054
355218,0.26688,0.589,0.26688
322035,3.8383,0.589,0.11478
323188,11.2846,0.295,0.07649
330005,0.40773,1.271,0.40773
331677,1.0956,0.715,0.31848
340011,7.3066,1.377,0.80213
357776,0.27951,0.744,0.27951
330375,0.38222,1.301,0.38222
322844,1.2368,1.492,1.2368
336191,1.0951,0.163,0.038199
320713,0.49739,0.785,0.49739
320247,0.28059,0.618,0.28059
341105,1.3109,0.75,0.42
327063,0.38236,0.916,0.38236
336619,4.5583,0.816,0.61116
323319,0.79051,1.147,0.79051
337592,0.16551,0.423,0.16551
340702,0.24182,0.52,0.24182
321040,0.28057,0.684,0.28057
320065,0.36989,1.243,0.36989
320066,0.4209,0.916,0.4209
348239,1.0683,0.49,0.22892
355213,1.5377,0.131,0.063544
339410,0.20367,0.621,0.20367
321350,3.1499,0.194,0.12752
329136,0.75184,1.505,0.75184
339779,0.71278,1.76,0.71278
331805,0.29299,0.291,0.29299
356329,0.48286,0.652,0.48286
320062,0.21682,0.388,0.21682
365051,0.91403,0.489,0.38086
360115,0.92729,1.209,0.92729
331337,0.53505,0.521,0.53505
347571,4.1211,0.458,0.2035
329289,3.1598,0.621,0.64986
353474,1.9446,0.194,0.088972
366279,0.33003,0.947,0.33003
366280,0.52042,1.075,0.52042
366281,0.17771,0.387,0.17771
366286,1.2439,0.426,0.24118
366288,3.2242,0.294,0.15234
366289,4.2525,0.883,0.584
334840,0.19102,0.621,0.19102
334842,0.30564,0.752,0.30564
350185,5.7474,0.621,0.33065
350184,4.056,0.394,0.24161
350175,3.1279,0.683,0.53402
350174,1.9327,0.194,0.076291
350172,0.99176,0.357,0.10172
356332,1.3469,0.163,0.063539
356331,0.88944,0.394,0.16519
335202,3.2343,0.295,0.31835
335203,3.871,0.589,0.28017
335378,1.1843,0.454,0.20374
335379,1.4518,0.326,0.076404
366603,1.2313,0.489,0.21578
366604,1.7263,0.457,0.20308
366605,2.4751,0.423,0.22845
362202,0.30479,1.142,0.30479
365420,0.16503,0.423,0.16503
326752,0.43334,1.04,0.43334
349976,0.20344,0.621,0.20344
329524,1.0576,0.847,0.3058
349782,2.6194,0.683,0.33061
349781,2.1108,0.097,0.012716
362323,0.43177,0.84,0.43177
362325,0.91436,1.849,0.91436
349631,1.1953,0.52,0.3179
367321,0.90113,1.196,0.90113
336192,0.14007,0.621,0.14007
372578,1.1037,0.097,0.025373
362496,0.31747,0.484,0.31747
362497,1.1429,1.003,0.54605
336401,2.4318,0.781,0.4966
336402,2.9539,0.295,0.10187
363511,0.86346,1.296,0.86346
336406,5.2717,0.458,0.36934
343072,0.92887,0.131,0.038175
358766,2.6424,0.652,0.41927
358777,0.69872,1.366,0.69872
364858,0.44434,0.779,0.44434
358907,0.3176,0.784,0.3176
372254,0.22837,0.29,0.22837
372079,15.5434,0.193,0.063432
358911,0.21596,0.453,0.21596
342886,0.68713,1.785,0.68713
327064,0.43336,1.406,0.43336
349205,0.33062,0.72,0.33062
361682,3.0736,0.677,0.50805
337393,1.4259,0.326,0.16552
342196,0.73812,1.366,0.73812
365906,0.59662,1.075,0.59662
361474,10.7181,1.306,0.9526
371631,0.36794,0.676,0.36794
350604,0.534,0.943,0.534
348898,1.3607,1.361,1.3607
348891,2.2,0.131,0.038153
348890,1.8566,1.331,0.8139
355619,25.9455,0.295,0.30526
359435,0.36839,0.647,0.36839
355597,2.2746,0.26,0.076249
355595,0.26687,0.423,0.26687
365757,0.53318,1.015,0.53318
341494,3.0414,0.784,0.44543
346537,0.35617,0.75,0.35617
352048,6.3431,0.907,0.71195
355220,0.85147,0.52,0.33042
364175,0.86334,0.586,0.13966
364174,0.55866,0.951,0.55866
359612,1.6767,1.106,0.83838
370807,5.3551,0.876,0.5202
370806,4.264,0.426,0.22839
370805,0.44411,0.743,0.44411
363064,0.83805,0.193,0.063491
363065,0.83809,0.326,0.20317
363066,1.765,0.55,0.30474
368910,0.98999,0.193,0.076149
368911,2.1069,0.457,0.26653
368912,2.3735,0.326,0.088836
368913,2.7034,0.131,0.076143
368915,4.8352,0.883,0.63443
363980,0.43168,0.743,0.43168
363979,0.62215,1.329,0.62215
327559,0.30587,0.812,0.30587
369104,4.9373,0.845,0.7868
370600,1.8273,0.356,0.29185
370599,0.78673,0.097,0.08882
370441,1.345,0.453,0.19034
354935,1.6903,1.33,0.55917
369224,0.69798,1.365,0.69798
363195,0.27936,0.589,0.27936
370439,0.87562,0.294,0.076136
359774,1.9689,0.163,0.12703
370261,1.9796,1.104,0.83749
348076,0.61049,0.983,0.61049
340710,0.28001,0.847,0.28001
347041,2.0606,0.295,0.15265
347043,3.1292,0.884,0.62339
331194,0.70069,1.015,0.70069
328059,0.10195,0.49,0.10195
352458,0.62287,1.241,0.62287
339780,0.24184,0.485,0.24184
370076,0.59645,0.488,0.59645
369762,0.3934,0.55,0.3934
363355,0.30475,0.81,0.30475
363358,2.3237,1.209,0.66035
352604,2.3009,0.387,0.26697
340036,0.22911,0.555,0.22911
364324,2.9074,1.078,0.34284
363810,0.19045,0.457,0.19045
363655,0.4698,0.947,0.4698
365418,23.0555,0.193,0.076227
522981,4346.68,1.599,1.5483
366938,6.3332,0.426,0.12689
339411,1.0056,2.183,1.0056
338706,0.49646,0.423,0.49646
363509,0.33013,0.621,0.33013
355631,39.9408,0.648,0.5472
362494,0.30478,1.009,0.30478
358762,0.29219,0.915,0.29219
363510,0.44439,0.52,0.44439
359238,19.8499,0.489,0.54635
366278,0.24118,0.621,0.24118
325944,1.1855,0.753,1.1855
323201,1.122,1.042,1.122
355594,0.1525,0.489,0.1525
360509,0.41915,0.752,0.41915
324844,0.65013,0.852,0.65013
344816,20.4135,0.426,0.17813
336978,152.094,0.552,0.43339
356878,0.22871,0.357,0.22871
348887,0.54683,0.943,0.54683
355206,0.92765,0.294,0.088959
356482,2.4398,1.373,0.47025
358231,0.43197,0.72,0.43197
357215,0.47011,0.589,0.47011
355209,1.2836,0.326,0.038131
367584,12357.7,0.556,0.29165
355952,0.57186,1.334,0.57186
355951,0.36852,0.621,0.36852
353835,0.48297,0.915,0.48297
354295,0.30502,0.489,0.30502
351644,2.7586,0.326,0.15257
357045,31.5408,0.621,0.33047
351643,2.3899,0.749,0.45767
349513,0.50866,0.585,0.50866
349388,61.8139,1.034,0.77531
351646,0.34325,0.852,0.34325
353272,1.7542,2.501,1.7542
332961,0.25475,0.913,0.25475
325527,0.22945,0.852,0.22945
336971,138.928,0.718,0.47147
336968,84.5119,0.426,0.16563
366595,1.1677,1.341,1.1677
323972,0.24223,0.587,0.24223
336020,0.96778,1.858,0.96778
324513,0.16573,0.424,0.16573
367647,14695.5,0.492,0.24124
325012,12.6298,0.295,0.050999
357042,27.6137,0.131,0.025417
333098,9.9219,0.163,0.076436
315680,9.3779,0.097,0.038268
339775,1.0311,2.675,1.0311
339776,0.2673,0.551,0.2673
319535,0.73979,1.306,0.73979
332171,0.34394,1.437,0.34394
338701,0.71286,1.862,0.71286
321354,9.079,0.26,0.10199
323961,36.3662,0.583,0.4208
323962,36.6978,0.163,0.10201
323968,42.1798,0.781,0.48443
323967,41.0453,1.368,1.4661
325938,0.65002,0.131,0.063732
323582,760.241,1.208,1.6434
323964,37.8581,0.295,0.063746
348893,4.7312,0.586,0.48338
319191,7.6151,0.746,0.45919
319193,8.4442,0.26,0.15305
319194,8.6483,0.163,0.063771
346899,7.4153,0.586,0.59774
341101,2.049,0.913,0.54725
342193,3.7797,0.974,0.73809
341263,1.2346,1.886,1.2346
331026,0.35671,0.684,0.35671
331027,0.6115,0.846,0.6115
340019,9.356,0.454,0.49638
323628,1.6319,0.715,0.52271
323629,2.4351,0.843,0.6757
332602,2.1652,1.239,0.56047
327857,0.28037,0.753,0.28037
363507,2.8696,1.329,0.90154
327371,20.9013,0.295,0.11475
333097,9.3487,0.163,0.063697
325163,88.7399,0.847,0.50971
340018,8.5542,0.388,0.29274
327373,24.9433,0.424,0.44627
325153,1.8993,0.097,0.012747
340014,11.8396,0.426,0.12736
342884,2.1886,2.881,2.1886
327374,25.7849,0.589,0.25504
327376,26.4607,0.163,0.063761
327377,27.6849,0.458,0.34433
326748,4.5627,0.843,0.56077
343057,6.5913,0.784,0.50905
325313,9.1392,0.097,0.012744
326107,2.5749,1.305,0.63726
347580,22.0493,0.621,0.4576
349376,11.4336,0.26,0.12716
347574,7.4787,0.131,0.03815
327378,27.991,0.327,0.051016
331193,0.75167,1.762,0.75167
321851,0.87986,1.823,0.87986
327380,32.4549,0.295,0.12755
319005,10.8932,1.523,1.2501
323186,9.7038,0.327,0.038248
323185,9.1555,0.295,0.063749
319004,9.2223,0.424,0.16583
319002,6.7606,0.715,0.47197
336407,6.3798,0.881,0.52222
323955,19.1107,0.097,0.025499
343503,1.107,0.26,0.12724
333095,6.9666,0.913,0.50951
335651,1.6045,0.908,0.4839
333860,3.9099,1.367,0.86601
370803,1.6496,0.394,0.2284
352057,5.403,0.097,0.038146
345794,9.6036,0.589,0.26718
345795,11.0159,0.946,0.71253
352973,14.5433,0.653,0.15259
357046,34.4891,0.78,0.50844
351647,0.24155,0.752,0.24155
368907,0.20306,0.423,0.20306
365590,0.27929,0.621,0.27929
362914,0.27937,0.621,0.27937
361270,1.0288,1.855,1.0288
371306,0.16495,0.423,0.16495
369223,0.38073,0.426,0.38073
373339,25.9348,0.752,0.22848
361680,0.66039,0.52,0.1524
367634,13759.9,1.865,1.7041
373347,37.1201,0.263,0.050797
358904,6.0348,0.972,0.60996
358899,0.50814,0.26,0.15244
344820,46.4944,0.263,0.076357
364854,2.1964,0.554,0.16507
362700,0.39367,1.009,0.39367
358761,0.22867,0.357,0.22867
373344,32.0792,0.163,0.050788
432909,6744.88,0.751,0.44443
362492,0.39366,0.915,0.39366
373338,22.3684,0.356,0.12693
373343,31.6603,0.453,0.29203
373342,31.0127,0.55,0.4444
367096,0.165,0.489,0.165
360104,6.2228,0.26,0.076217
357945,0.52093,1.83,0.52093
373341,29.413,0.72,0.39357
362195,0.73653,0.426,0.063498
363353,0.35554,0.489,0.35554
344322,0.45804,1.047,0.45804
366598,1.9929,0.84,0.67274
366597,1.1551,0.163,0.012693
365758,1.1172,1.827,1.1172
369893,0.35532,0.489,0.35532
360892,0.64777,1.465,0.64777
360893,0.76206,0.651,0.34293
338885,1.133,2.617,1.133
363060,0.673,1.196,0.673
368623,0.31729,0.62,0.31729
330862,0.45864,0.781,0.45864
361109,0.27942,0.621,0.27942
369588,0.53299,0.809,0.53299
366419,0.13963,0.457,0.13963
350409,1019.24,0.906,0.8761
368622,0.40613,0.941,0.40613
366285,0.17772,0.652,0.17772
329523,0.58611,0.909,0.58611
373345,35.52,1.766,1.1428
361679,0.2286,0.589,0.2286
364852,0.96483,0.72,0.24122
359944,0.39378,0.357,0.39378
357588,0.33035,0.78,0.33035
336958,69.6108,0.884,0.45839
340711,0.64915,1.372,0.64915
357585,0.48276,0.326,0.025411
341647,36.8455,0.884,0.86563
320397,0.47187,1.077,0.47187
344823,48.9,0.557,0.28004
336982,157.232,1.015,0.9308
338314,0.48375,1.24,0.48375
366596,1.0155,0.26,0.20309
367636,13767.2,1.308,1.6929
355608,16.6752,0.326,0.24155
323801,1.4663,0.817,0.49725
371819,0.46944,1.202,0.46944
339412,0.22912,0.589,0.22912
344968,1.2086,0.752,0.20356
331809,1.2356,0.75,0.49683
351137,0.16528,0.426,0.16528
351135,0.48311,0.784,0.48311
369231,4.3406,0.263,0.10156
357413,17.2312,1.457,1.0549
357412,15.884,0.453,0.2669
357411,14.5239,0.326,0.15252
357219,5.603,0.81,0.45739
366290,5.7888,1.365,0.76182
336409,8.4561,1.307,0.6115
323198,28.9633,2.286,2.8554
365411,0.17773,0.457,0.17773
335384,2.2031,0.587,0.34381
360107,8.7381,1.274,0.68606
336410,10.9275,0.131,0.025482
350408,1013.37,0.743,0.57139
362197,0.15239,0.458,0.15239
336626,0.87851,1.694,0.87851
364855,3.1234,1.046,0.41907
364853,1.8409,0.621,0.39361
370260,0.26648,0.717,0.26648
355625,33.0949,0.326,0.36894
338714,0.89107,0.163,0.038191
364500,4.5709,0.652,0.1397
354299,2.682,2.708,1.7161
323609,818.959,0.163,0.088989
353274,59.7241,1.799,1.1186
357217,4.9295,1.227,0.81318
372573,1.015,1.599,1.015
367553,11113.5,0.327,0.088765
322846,4.6297,0.49,0.21676
329522,1.7456,2.086,0.75176
309443,842.482,0.131,0.051002
371307,0.71056,1.434,0.71056
340033,6.1471,0.49,0.28005
342194,6.0954,0.454,0.1527
339201,0.31824,1.173,0.31824
341655,52.1347,0.52,0.35653
338318,11.9394,0.648,0.42012
341654,51.5489,0.454,0.17827
341649,46.2393,1.273,0.7002
361477,16.8781,0.589,0.24139
361476,16.1921,0.394,0.26678
348244,0.86491,2.225,0.86491
341102,1.2982,0.26,0.17818
361471,2.9466,0.876,0.49536
350406,1008.23,0.387,0.24125
361461,0.80008,1.202,0.80008
328226,2.294,1.242,0.62441
340032,5.447,0.684,0.45826
324842,0.44615,0.589,0.44615
329296,8.1046,0.327,0.2167
330693,1.4269,1.242,0.93001
347584,24.515,0.163,0.025417
346900,7.7841,0.163,0.05087
318814,15.9074,0.131,0.038256
352056,4.8818,0.097,0.12714
353278,78.2493,0.811,1.221
323630,2.7283,0.327,0.12749
328058,0.39505,0.847,0.39505
340203,3.3476,0.097,0.012729
347583,23.9177,0.72,0.29232
323603,798.981,0.163,0.063658
373334,16.4794,0.294,0.13958
357214,1.4992,0.55,0.41929
326749,4.9705,0.327,0.089215
326242,0.84119,1.667,0.84119
365412,3.0591,0.652,0.31738
323197,24.9224,0.944,0.93047
323956,20.3219,0.521,0.54826
357941,0.2541,0.458,0.2541
366929,0.55849,0.809,0.55849
366935,4.0998,0.326,0.22844
323012,0.56105,0.718,0.56105
406874,2205.95,1.069,2.1953
323601,797.771,0.131,0.038208
349379,13.5062,0.55,0.49589
323613,826.553,0.387,0.29244
349040,5.0736,1.402,0.53417
355627,34.3926,0.326,0.29263
355621,28.1971,0.26,0.31802
322233,0.91816,1.991,0.91816
322218,9.9089,0.26,0.051023
320714,1.1223,1.501,1.1223
327558,0.20391,0.589,0.20391
331807,0.21655,0.388,0.21655
331802,0.73884,0.939,0.73884
369587,0.9264,1.298,0.9264
327859,0.2039,0.684,0.2039
320878,3.7876,0.914,0.43365
347587,30.9452,0.458,0.4066
347586,29.9032,0.263,0.20332
347582,23.0025,0.131,0.10168
347581,22.6975,0.163,0.076262
318816,17.5522,0.621,0.31876
318812,13.2291,0.85,0.59943
318811,11.9154,0.097,0.025508
318810,11.622,0.327,0.11479
370263,4.1492,1.83,1.3068
363062,2.7936,1.241,0.39368
330859,6.371,0.097,0.16568
361108,0.59696,0.876,0.59696
346534,1.3739,0.194,0.11448
321668,1.1095,2.048,1.1095
321525,0.38257,0.75,0.38257
323597,793.061,0.263,0.22921
372255,0.62165,0.519,0.24106
309441,841.117,0.295,0.11478
329513,1.4654,1.143,0.24209
325319,17.1542,1.406,0.71342
325158,64.896,0.163,0.15297
370440,1.2055,0.426,0.1142
329290,4.2175,0.847,0.61167
333087,3.4644,0.131,0.025468
356883,0.92766,2.092,0.92766
372387,0.2791,0.453,0.2791
347417,3.1543,0.291,0.11447
369404,0.78682,1.528,0.78682
339028,0.24186,0.617,0.24186
357223,27.3857,0.589,0.20333
350183,2.67,0.883,0.52133
369108,9.315,0.131,0.05075
361683,3.6451,0.29,0.26671
329644,3.593,0.621,0.26754
369761,0.44414,1.242,0.44414
370074,0.31724,0.749,0.31724
335006,1.5027,0.426,0.1401
342523,1.4762,0.847,0.36903
354289,1.1057,0.26,0.063542
372576,0.46939,0.875,0.46939
372574,0.9261,0.676,0.53282
