node_id,a_i,l_i,a_h
3205,3698125.0,84.7,32116.0
3206,4136309.0,177.4,41395.0
3207,4209106.0,38.6,2141.0
3208,4520293.0,439.6,94927.0
3209,4547415.0,23.1,1428.0
3210,7141328.0,354.5,108489.0
3211,7495366.0,69.2,19271.0
3212,7690920.0,107.8,23554.0
3213,7853646.0,154.0,38543.0
3214,8324733.0,331.4,94208.0
3215,8424651.0,146.4,45677.0
3216,8595936.0,61.7,27835.0
3217,8662310.0,169.5,35683.0
3218,8713695.0,61.7,10705.0
3219,8947088.0,177.4,35684.0
3220,9103396.0,38.6,6423.0
3221,9154068.0,138.8,27833.0
3222,9415981.0,315.9,91347.0
3223,180561.0,455.6,81361.0
3224,40680.0,339.3,40680.0
3225,44248.0,231.4,44248.0
3226,39967.0,409.1,39967.0
3227,27120.0,293.4,27120.0
3228,35684.0,347.5,35684.0
3229,27120.0,192.9,27120.0
3230,69230.0,756.5,69230.0
3231,37824.0,108.1,37824.0
3232,19269.0,100.4,19269.0
3233,24979.0,200.9,24979.0
3234,16415.0,131.3,16415.0
3235,202682.0,894.3,202682.0
3236,19983.0,154.0,19983.0
3237,40680.0,393.8,40680.0
3238,105626.0,602.1,105626.0
3239,13560.0,115.8,13560.0
3240,14987.0,108.1,14987.0
3241,19983.0,223.8,19983.0
3242,58522.0,323.5,58522.0
3243,336855.0,130.9,29261.0
3244,444623.0,308.3,60664.0
3245,98491.0,718.0,98491.0
3246,49957.0,108.1,49957.0
3247,70656.0,486.6,70656.0
3248,61377.0,292.8,61377.0
3249,99914.0,216.0,22838.0
3250,57807.0,231.2,57807.0
3251,12846.0,161.9,12846.0
3252,73509.0,346.9,73509.0
3253,20697.0,192.6,20697.0
3254,30688.0,208.5,30688.0
3255,865642.0,77.2,4996.0
3256,929873.0,131.3,21411.0
3257,996246.0,231.8,25693.0
3258,1066189.0,139.0,28548.0
3259,363254.0,563.7,107767.0
3260,38538.0,108.1,38538.0
3261,27120.0,177.1,27120.0
3262,79219.0,454.4,79219.0
3263,183411.0,61.7,5709.0
3264,14987.0,84.7,14987.0
3265,31401.0,231.5,31401.0
3266,82073.0,416.7,82073.0
3267,25692.0,108.1,25692.0
3268,117044.0,631.8,117044.0
3269,28547.0,162.3,28547.0
3270,27120.0,138.8,27120.0
3271,143446.0,61.8,5709.0
3272,205537.0,301.3,42821.0
3273,42821.0,293.4,42821.0
3274,34257.0,262.7,34257.0
3275,18556.0,84.7,18556.0
3276,121322.0,38.6,4282.0
3277,170566.0,216.0,30688.0
3278,42821.0,208.1,42821.0
3279,34257.0,254.2,34257.0
3280,16415.0,69.2,16415.0
3281,20697.0,100.4,20697.0
3282,63518.0,46.2,3568.0
3283,129888.0,100.3,16415.0
3284,176992.0,123.3,13560.0
3285,203398.0,61.7,14273.0
3286,243364.0,115.4,26406.0
3287,259065.0,23.1,3568.0
3288,305454.0,146.4,22124.0
3289,326865.0,61.7,6423.0
3290,381105.0,115.8,5709.0
3291,87783.0,563.4,87783.0
3292,54239.0,146.7,8564.0
3293,44962.0,247.1,44962.0
3294,62088.0,30.9,4282.0
3295,119896.0,115.8,7851.0
3296,184842.0,115.8,29975.0
3297,306171.0,625.3,76367.0
3298,17128.0,100.4,17128.0
3299,65657.0,409.2,65657.0
3300,33543.0,192.9,33543.0
3301,110617.0,185.5,12133.0
3302,178416.0,108.1,12133.0
3303,251926.0,247.1,31403.0
3304,42107.0,316.6,42107.0
3305,37825.0,285.2,37825.0
3306,80646.0,354.8,80646.0
3307,39252.0,208.5,39252.0
3308,42820.0,308.2,42820.0
3309,32115.0,192.9,32115.0
3310,44962.0,247.1,44962.0
3311,14274.0,100.3,14274.0
3312,74222.0,438.9,74222.0
3313,85643.0,517.7,85643.0
3314,27833.0,177.1,27833.0
3315,151304.0,926.6,151304.0
3316,71368.0,462.3,71368.0
3317,49957.0,315.9,49957.0
3318,34256.0,254.5,34256.0
3319,72795.0,293.4,72795.0
3320,180555.0,278.0,37825.0
3321,29261.0,262.4,29261.0
3322,24979.0,192.8,24979.0
3323,106334.0,69.5,11419.0
3324,142732.0,154.3,19983.0
3325,256922.0,401.3,75651.0
3326,366116.0,138.8,13561.0
3327,67086.0,501.9,67086.0
3328,52099.0,501.9,52099.0
3329,64231.0,471.2,64231.0
3330,22124.0,247.1,22124.0
3331,22124.0,270.4,22124.0
3332,19269.0,84.7,19269.0
3333,134166.0,69.5,4996.0
3334,180555.0,139.0,18555.0
3335,25692.0,123.3,25692.0
3336,47816.0,185.3,47816.0
3337,16414.0,223.8,16414.0
3338,15701.0,138.8,15701.0
3339,14273.0,108.1,14273.0
3340,34256.0,223.6,34256.0
3341,42820.0,300.4,42820.0
3342,114184.0,516.4,114184.0
3343,22837.0,139.0,22837.0
3344,26405.0,100.4,26405.0
3345,51385.0,409.4,51385.0
3346,67797.0,154.3,7137.0
3347,95634.0,587.0,95634.0
3348,132027.0,300.4,92062.0
3349,236219.0,115.8,23551.0
3350,293312.0,223.8,22124.0
3351,371104.0,61.7,12133.0
3352,395369.0,38.6,2141.0
3353,12132.0,154.3,12132.0
3354,22837.0,146.4,22837.0
3355,99197.0,115.8,99197.0
3356,155577.0,331.9,69226.0
3357,49243.0,270.1,49243.0
3358,66371.0,385.5,66371.0
3359,27833.0,192.6,27833.0
3360,157008.0,586.4,157008.0
3361,163429.0,762.7,163429.0
3362,19983.0,139.0,19983.0
3363,62802.0,446.8,62802.0
3364,40679.0,339.3,40679.0
3365,69940.0,455.7,69940.0
3366,48530.0,417.3,48530.0
3367,56380.0,362.9,56380.0
3368,87067.0,369.6,87067.0
3369,51384.0,200.5,51384.0
3370,52097.0,308.3,52097.0
3371,90635.0,362.4,90635.0
3372,56379.0,278.0,56379.0
3373,528085.0,139.0,24264.0
3374,717924.0,609.8,155582.0
3375,74935.0,516.6,74935.0
3376,49956.0,216.0,49956.0
3377,73508.0,540.1,73508.0
3378,32829.0,416.8,32829.0
3379,106335.0,286.0,47102.0
3380,239081.0,579.3,83503.0
3381,295465.0,416.8,16416.0
3382,27833.0,169.9,27833.0
3383,29974.0,216.0,29974.0
3384,34256.0,208.5,34256.0
3385,209102.0,416.5,88492.0
3386,29260.0,185.3,29260.0
3387,34255.0,185.0,34255.0
3388,29260.0,185.0,29260.0
3389,57807.0,363.0,57807.0
3390,32115.0,154.3,32115.0
3391,22123.0,100.2,22123.0
3392,59232.0,61.8,8564.0
3393,124890.0,432.4,43534.0
3394,201254.0,200.5,39253.0
3395,91349.0,531.9,91349.0
3396,82070.0,439.2,82070.0
3397,69223.0,463.3,69223.0
3398,114188.0,640.7,114188.0
3399,55666.0,440.0,55666.0
3400,104196.0,401.4,104196.0
3401,94917.0,115.8,5709.0
3402,51383.0,324.3,51383.0
3403,59947.0,293.4,59947.0
3404,19269.0,131.3,19269.0
3405,29260.0,185.3,29260.0
3406,47815.0,308.3,47815.0
3407,34969.0,246.9,34969.0
3408,19269.0,161.9,19269.0
3409,118469.0,100.2,7850.0
3410,54238.0,231.2,54238.0
3411,23551.0,154.3,23551.0
3412,67084.0,446.8,67084.0
3413,49956.0,308.9,49956.0
3414,49956.0,277.7,49956.0
3415,32828.0,185.0,32828.0
3416,59233.0,347.5,59233.0
3417,31401.0,161.9,31401.0
3418,52810.0,339.0,52810.0
3419,31401.0,185.3,31401.0
3420,63515.0,323.5,63515.0
3421,36396.0,193.2,36396.0
3422,54950.0,409.2,54950.0
3423,22123.0,238.7,22123.0
3424,35683.0,285.2,35683.0
3425,30687.0,192.9,30687.0
3426,29259.0,255.0,29259.0
3427,54238.0,324.3,54238.0
3428,111328.0,308.9,36396.0
3429,187689.0,38.6,22124.0
3430,65656.0,262.4,65656.0
3431,14987.0,115.8,14987.0
3432,17841.0,131.3,17841.0
3433,24264.0,146.7,24264.0
3434,43532.0,254.8,43532.0
3435,48528.0,323.5,48528.0
3436,36396.0,277.8,36396.0
3437,55664.0,223.8,55664.0
3438,49242.0,269.7,49242.0
3439,134879.0,161.9,26405.0
3440,228366.0,177.6,16414.0
3441,291882.0,154.3,40679.0
3442,381806.0,100.3,10705.0
3443,408213.0,61.7,5710.0
3444,457457.0,38.6,4282.0
3445,493142.0,107.8,15701.0
3446,600197.0,254.2,87072.0
3447,630886.0,23.1,3569.0
3448,745793.0,470.7,87787.0
3449,59232.0,347.5,59232.0
3450,57805.0,285.5,57805.0
3451,13559.0,100.4,13559.0
3452,32114.0,223.6,32114.0
3453,19982.0,131.3,19982.0
3454,39251.0,169.8,39251.0
3455,164854.0,569.8,164854.0
3456,323281.0,339.0,61374.0
3457,52810.0,246.9,52810.0
3458,79929.0,362.9,79929.0
3459,17841.0,177.6,17841.0
3460,591599.0,169.5,32114.0
3461,675808.0,77.2,10705.0
3462,722909.0,77.2,9277.0
3463,788566.0,138.8,34969.0
3464,859219.0,200.5,49957.0
3465,34969.0,216.2,34969.0
3466,60660.0,231.2,60660.0
3467,32114.0,200.9,32114.0
3468,67083.0,216.0,15700.0
3469,69936.0,177.6,34255.0
3470,162713.0,517.3,60662.0
3471,109186.0,285.5,45673.0
3472,92774.0,362.8,92774.0
3473,69224.0,332.2,69224.0
3474,189116.0,269.4,58518.0
3475,73504.0,100.4,4996.0
3476,91347.0,254.8,40677.0
3477,34255.0,355.0,34255.0
3478,140583.0,77.2,4282.0
3479,357533.0,608.6,167707.0
3480,29259.0,223.8,29259.0
3481,22123.0,208.5,22123.0
3482,42818.0,324.1,42818.0
3483,83497.0,478.6,83497.0
3484,27118.0,108.1,27118.0
3485,49242.0,231.4,49242.0
3486,18555.0,107.8,18555.0
3487,52810.0,192.9,52810.0
3488,28545.0,107.8,28545.0
3489,63514.0,416.7,63514.0
3490,111326.0,200.5,38537.0
3491,193393.0,108.1,9277.0
3492,227648.0,30.9,1427.0
3493,323993.0,185.3,44247.0
3494,396788.0,308.6,52812.0
3495,28545.0,130.9,28545.0
3496,37822.0,30.9,1427.0
3497,85636.0,108.1,19268.0
3498,206243.0,278.0,98484.0
3499,289030.0,393.8,57808.0
3500,24264.0,146.7,24264.0
3501,54950.0,285.2,54950.0
3502,92774.0,447.4,92774.0
3503,37109.0,208.5,37109.0
3504,99198.0,679.6,99198.0
3505,30686.0,277.7,30686.0
3506,130595.0,400.6,130595.0
3507,22123.0,177.4,22123.0
3508,81354.0,277.3,81354.0
3509,50668.0,254.6,50668.0
3510,254054.0,500.9,113468.0
3511,518110.0,161.6,61374.0
3512,579483.0,154.0,42105.0
3513,92774.0,269.7,92774.0
3514,22836.0,130.9,22836.0
3515,22836.0,208.3,22836.0
3516,56377.0,447.0,56377.0
3517,22123.0,192.9,22123.0
3518,200532.0,462.3,115611.0
3519,312571.0,61.7,8564.0
3520,478848.0,231.2,65657.0
3521,615156.0,300.8,94918.0
3522,41391.0,262.7,41391.0
3523,19982.0,169.9,19982.0
3524,17127.0,177.4,17127.0
3525,27832.0,146.7,27832.0
3526,17127.0,123.3,17127.0
3527,33541.0,208.1,33541.0
3528,86349.0,192.9,24977.0
3529,123459.0,115.8,12132.0
3530,208384.0,161.9,21410.0
3531,296166.0,200.5,13560.0
3532,341127.0,223.8,29974.0
3533,404646.0,77.2,3569.0
3534,22123.0,123.3,22123.0
3535,17841.0,146.4,17841.0
3536,32827.0,215.6,32827.0
3537,139162.0,748.4,139162.0
3538,146295.0,470.2,79214.0
3539,17127.0,100.4,17127.0
3540,19268.0,154.3,19268.0
3541,209094.0,462.3,111328.0
3542,99908.0,469.9,99908.0
3543,22836.0,177.4,22836.0
3544,47813.0,185.3,47813.0
3545,24977.0,193.2,24977.0
3546,19268.0,146.7,19268.0
3547,16413.0,123.7,16413.0
3548,62800.0,447.5,62800.0
3549,12132.0,108.1,12132.0
3550,112041.0,523.6,112041.0
3551,29972.0,185.3,29972.0
3552,19982.0,185.3,19982.0
3553,16414.0,200.5,16414.0
3554,171987.0,115.8,12132.0
3555,20695.0,100.4,20695.0
3556,15700.0,115.8,15700.0
3557,166274.0,508.1,166274.0
3558,77073.0,347.4,77073.0
3559,44959.0,246.7,44959.0
3560,100624.0,733.4,100624.0
3561,20695.0,154.0,20695.0
3562,78498.0,169.9,24263.0
3563,113467.0,30.9,12846.0
3564,227651.0,540.5,84212.0
3565,44958.0,177.6,44958.0
3566,153432.0,161.9,19268.0
3567,226221.0,177.1,29972.0
3568,318993.0,185.0,23549.0
3569,123457.0,262.4,75645.0
3570,235501.0,269.7,60660.0
3571,272612.0,23.1,2855.0
3572,554515.0,624.6,264061.0
3573,19981.0,154.3,19981.0
3574,37822.0,107.8,37822.0
3575,37109.0,231.8,37109.0
3576,37822.0,247.1,37822.0
3577,132737.0,740.0,132737.0
3578,48526.0,285.7,48526.0
3579,72788.0,38.6,714.0
3580,134161.0,169.5,44245.0
3581,203384.0,161.6,44959.0
3582,341115.0,431.3,119890.0
3583,80641.0,432.4,80641.0
3584,135589.0,215.6,41390.0
3585,219797.0,346.9,40676.0
3586,26404.0,169.9,26404.0
3587,39249.0,161.9,39249.0
3588,118460.0,169.9,24977.0
3589,169842.0,177.6,18555.0
3590,238353.0,486.0,46388.0
3591,149862.0,393.1,89918.0
3592,34968.0,277.6,34968.0
3593,67081.0,455.3,67081.0
3594,19982.0,216.2,19982.0
3595,39250.0,108.1,39250.0
3596,109187.0,115.8,5709.0
3597,167705.0,139.0,19268.0
3598,210522.0,146.7,22122.0
3599,530210.0,724.8,196236.0
3600,628682.0,269.7,54231.0
3601,19268.0,185.0,19268.0
3602,59230.0,346.5,59230.0
3603,52808.0,239.1,52808.0
3604,2332717.0,354.5,107758.0
3605,2989932.0,108.1,14986.0
3606,3099118.0,169.9,52810.0
3607,3209735.0,285.7,57807.0
3608,22836.0,123.7,22836.0
3609,127737.0,239.4,47813.0
3610,191251.0,231.8,40678.0
3611,245489.0,154.3,19983.0
3612,44958.0,323.5,44958.0
3613,169838.0,161.9,30686.0
3614,298288.0,324.3,32827.0
3615,29259.0,169.5,29259.0
3616,88490.0,107.8,14273.0
3617,145581.0,185.0,24977.0
3618,171986.0,100.2,4282.0
3619,106330.0,616.6,106330.0
3620,154853.0,740.9,49954.0
3621,47813.0,246.7,47813.0
3622,19268.0,146.7,19268.0
3623,97054.0,539.5,97054.0
3624,191965.0,208.1,29258.0
3625,19981.0,123.3,19981.0
3626,43531.0,324.1,43531.0
3627,20695.0,216.2,20695.0
3628,14986.0,100.2,14986.0
3629,39963.0,231.8,39963.0
3630,72789.0,339.9,72789.0
3631,73503.0,154.3,36395.0
3632,190538.0,301.0,69223.0
3633,219085.0,38.6,714.0
3634,65652.0,100.4,12132.0
3635,173411.0,354.7,69937.0
3636,284736.0,162.3,18555.0
3637,198387.0,69.2,12131.0
3638,277597.0,130.9,18554.0
3639,353954.0,38.6,4282.0
3640,431739.0,269.7,53522.0
3641,560906.0,192.9,12845.0
3642,619425.0,61.8,30687.0
3643,762869.0,517.2,88494.0
3644,40676.0,308.9,40676.0
3645,36395.0,247.1,36395.0
3646,17127.0,169.8,17127.0
3647,29258.0,239.1,29258.0
3648,38536.0,261.8,38536.0
3649,34253.0,123.5,34253.0
3650,47812.0,223.8,47812.0
3651,18554.0,154.3,18554.0
3652,62085.0,270.0,62085.0
3653,186967.0,625.3,100622.0
3654,42103.0,161.9,42103.0
3655,60657.0,277.3,60657.0
3656,519484.0,38.6,2854.0
3657,619392.0,409.1,82781.0
3658,140584.0,547.0,140584.0
3659,31399.0,161.9,31399.0
3660,152718.0,764.3,152718.0
3661,59944.0,315.9,59944.0
3662,42817.0,223.2,42817.0
3663,89916.0,424.3,89916.0
3664,29972.0,107.8,29972.0
3665,114177.0,516.3,114177.0
3666,69934.0,107.8,31399.0
3667,130589.0,77.2,4995.0
3668,275451.0,231.8,51381.0
3669,100620.0,409.4,100620.0
3670,21408.0,100.4,21408.0
3671,18554.0,100.2,18554.0
3672,47099.0,277.3,47099.0
3673,158422.0,585.3,158422.0
3674,22836.0,223.6,22836.0
3675,39249.0,246.7,39249.0
3676,38535.0,131.3,38535.0
3677,18554.0,108.1,18554.0
3678,47812.0,247.1,47812.0
3679,18554.0,161.9,18554.0
3680,20695.0,154.3,20695.0
3681,39961.0,108.1,39961.0
3682,15699.0,231.5,15699.0
3683,13559.0,154.3,13559.0
3684,20695.0,139.0,20695.0
3685,95623.0,392.7,95623.0
3686,39249.0,331.4,39249.0
3687,17127.0,161.9,17127.0
3688,320396.0,69.5,9277.0
3689,478107.0,995.3,97767.0
3690,607278.0,123.7,29974.0
3691,84921.0,440.0,84921.0
3692,21408.0,130.9,21408.0
3693,28544.0,223.8,28544.0
3694,401743.0,38.6,6422.0
3695,577292.0,316.9,61372.0
3696,1178898.0,161.6,22123.0
3697,1209584.0,61.7,13559.0
3698,1952446.0,208.5,21410.0
3699,2053071.0,154.3,22123.0
3700,2450598.0,77.2,19269.0
3701,2593338.0,169.9,21410.0
3702,3164268.0,92.8,16415.0
3703,3229216.0,69.5,9279.0
3704,3297019.0,208.5,29263.0
3705,3468314.0,115.8,14989.0
3706,3494009.0,38.6,3569.0
3707,3534692.0,61.8,7851.0
3708,74930.0,377.9,74930.0
3709,480955.0,61.7,5709.0
3710,576577.0,177.4,27117.0
3711,642229.0,185.3,27118.0
3712,103475.0,517.1,103475.0
3713,92770.0,386.4,92770.0
3714,55661.0,239.1,55661.0
3715,23549.0,185.3,23549.0
3716,21408.0,162.3,21408.0
3717,48525.0,300.4,48525.0
3718,25690.0,223.8,25690.0
3719,131302.0,208.5,49239.0
3720,195528.0,177.4,25691.0
3721,324697.0,107.8,17128.0
3722,387497.0,185.0,50669.0
3723,32112.0,285.2,32112.0
3724,14986.0,108.1,14986.0
3725,94910.0,440.0,94910.0
3726,23549.0,231.4,23549.0
3727,42103.0,261.8,42103.0
3728,107754.0,384.8,107754.0
3729,58516.0,254.7,58516.0
3730,34967.0,177.6,34967.0
3731,14272.0,139.0,14272.0
3732,68507.0,409.1,68507.0
3733,19267.0,177.4,19267.0
3734,29971.0,254.8,29971.0
3735,47098.0,262.7,47098.0
3736,104897.0,139.0,8563.0
3737,20694.0,146.7,20694.0
3738,17840.0,123.3,17840.0
3739,42817.0,324.0,42817.0
3740,144152.0,957.5,144152.0
3741,97766.0,609.6,97766.0
3742,109182.0,462.3,109182.0
3743,27117.0,177.6,27117.0
3744,22122.0,107.8,22122.0
3745,161982.0,115.8,6422.0
3746,302562.0,254.2,110608.0
3747,470975.0,354.5,115607.0
3748,580872.0,292.8,59232.0
3749,721452.0,108.1,9277.0
3750,12845.0,108.1,12845.0
3751,159846.0,84.7,27117.0
3752,212654.0,239.1,34253.0
3753,31399.0,231.8,31399.0
3754,72075.0,625.6,72075.0
3755,111324.0,562.8,111324.0
3756,109897.0,494.0,109897.0
3757,75643.0,517.1,75643.0
3758,28544.0,84.7,28544.0
3759,10053475.0,115.8,9990.0
3760,10209756.0,223.6,49951.0
3761,10254001.0,23.1,1427.0
3762,10292535.0,77.2,17840.0
3763,10349626.0,23.1,2140.0
3764,10457377.0,269.7,73499.0
3765,10883400.0,500.9,161989.0
3766,11028261.0,38.6,713.0
3767,11439323.0,686.2,292593.0
3768,12952811.0,131.2,67799.0
3769,13126945.0,586.4,133455.0
3770,24976.0,177.1,24976.0
3771,62084.0,270.4,62084.0
3772,22835.0,161.9,22835.0
3773,157706.0,307.9,86346.0
3774,269740.0,362.0,80637.0
3775,49239.0,439.8,49239.0
3776,189109.0,293.2,189109.0
3777,218359.0,269.7,53521.0
3778,57088.0,215.6,57088.0
3779,25690.0,254.8,25690.0
3780,97761.0,463.5,97761.0
3781,60656.0,262.5,60656.0
3782,49238.0,161.5,49238.0
3783,74215.0,77.2,4282.0
3784,99191.0,138.8,3568.0
3785,164127.0,277.7,41389.0
3786,54947.0,393.0,54947.0
3787,51379.0,239.4,51379.0
3788,27831.0,92.3,27831.0
3789,131303.0,307.9,69219.0
3790,177688.0,77.2,5709.0
3791,77782.0,362.9,38535.0
3792,95622.0,377.5,95622.0
3793,119887.0,640.0,119887.0
3794,28544.0,262.2,28544.0
3795,54234.0,355.0,54234.0
3796,34253.0,161.9,34253.0
3797,49952.0,308.3,49952.0
3798,204093.0,324.3,55660.0
3799,302570.0,30.9,3568.0
3800,371076.0,177.4,19266.0
3801,20694.0,154.3,20694.0
3802,99900.0,38.6,7136.0
3803,204086.0,277.7,39962.0
3804,27117.0,192.6,27117.0
3805,36393.0,177.6,36393.0
3806,34253.0,231.4,34253.0
3807,35680.0,300.7,35680.0
3808,27117.0,223.8,27117.0
3809,130585.0,254.6,16413.0
3810,196950.0,169.9,39248.0
3811,46383.0,331.4,46383.0
3812,17126.0,100.4,17126.0
3813,37821.0,216.2,37821.0
3814,49238.0,293.6,49238.0
3815,107753.0,585.2,107753.0
3816,247616.0,423.3,114177.0
3817,49238.0,300.9,49238.0
3818,49238.0,246.6,49238.0
3819,52806.0,254.8,52806.0
3820,50666.0,355.2,50666.0
3821,93481.0,385.9,93481.0
3822,43529.0,169.5,43529.0
3823,84917.0,354.8,84917.0
3824,22121.0,139.0,22121.0
3825,97764.0,185.3,27830.0
3826,74213.0,370.0,74213.0
3827,82777.0,524.6,82777.0
3828,283287.0,69.5,6422.0
3829,361070.0,162.3,32826.0
3830,405313.0,92.8,8563.0
3831,455266.0,38.6,2854.0
3832,607981.0,293.4,41391.0
3833,1014042.0,239.1,48529.0
3834,1075415.0,38.6,5709.0
3835,1127513.0,185.3,15701.0
3836,44957.0,315.9,44957.0
3837,19980.0,115.8,19980.0
3838,55661.0,378.3,55661.0
3839,50665.0,292.8,50665.0
3840,14985.0,100.4,14985.0
3841,50665.0,162.3,50665.0
3842,123452.0,547.7,123452.0
3843,131302.0,555.9,131302.0
3844,148424.0,231.5,36394.0
3845,55660.0,308.9,55660.0
3846,64224.0,308.3,64224.0
3847,225489.0,462.9,56374.0
3848,32111.0,324.3,32111.0
3849,34252.0,254.2,34252.0
3850,127735.0,100.2,6422.0
3851,34252.0,386.1,34252.0
3852,16413.0,107.8,16413.0
3853,65651.0,601.7,65651.0
3854,69931.0,308.6,35680.0
3855,69932.0,462.6,69932.0
3856,22835.0,146.4,22835.0
3857,95622.0,154.3,18553.0
3858,26403.0,177.4,26403.0
3859,19980.0,115.8,19980.0
3860,165548.0,270.4,44242.0
3861,55660.0,393.6,55660.0
3862,24975.0,192.9,24975.0
3863,61369.0,193.2,61369.0
3864,14985.0,92.8,14985.0
3865,23548.0,154.3,23548.0
3866,38534.0,200.9,38534.0
3867,32825.0,370.6,32825.0
3868,69217.0,38.6,2854.0
3869,67078.0,339.9,67078.0
3870,24262.0,200.5,24262.0
3871,37820.0,208.1,37820.0
3872,95622.0,486.8,95622.0
3873,109893.0,440.0,109893.0
3874,17840.0,131.3,17840.0
3875,21408.0,146.7,21408.0
3876,29257.0,246.6,29257.0
3877,39248.0,77.2,5709.0
3878,13558.0,84.7,13558.0
3879,39961.0,308.1,39961.0
3880,26403.0,108.1,26403.0
3881,2385272.0,270.4,54233.0
3882,2434511.0,100.4,26403.0
3883,2694270.0,262.4,67794.0
3884,4369636.0,131.4,21410.0
3885,4695059.0,30.9,2141.0
3886,4795685.0,169.9,18556.0
3887,4834938.0,177.6,23552.0
3888,4898457.0,216.2,29262.0
3889,4946274.0,77.2,6424.0
3890,4979105.0,108.1,9993.0
3891,31398.0,185.3,31398.0
3892,221934.0,146.7,12131.0
3893,148422.0,139.0,28543.0
3894,171970.0,30.9,3568.0
3895,246896.0,108.1,7136.0
3896,122736.0,508.8,122736.0
3897,131298.0,223.6,40674.0
3898,171971.0,46.2,7849.0
3899,299699.0,216.0,32825.0
3900,394609.0,223.6,37821.0
3901,462399.0,100.2,15699.0
3902,653637.0,138.8,25690.0
3903,829906.0,69.2,4282.0
3904,861306.0,61.7,8564.0
3905,922678.0,130.9,32113.0
3906,1068258.0,354.5,86348.0
3907,1284474.0,61.7,14986.0
3908,1390807.0,92.3,14986.0
3909,1499276.0,323.5,82780.0
3910,15699.0,138.8,15699.0
3911,144858.0,554.6,144858.0
3912,69931.0,292.4,69931.0
3913,39961.0,254.2,39961.0
3914,47097.0,331.4,47097.0
3915,19980.0,108.1,19980.0
3916,106322.0,393.0,106322.0
3917,57087.0,261.8,57087.0
3918,14272.0,100.2,14272.0
3919,144148.0,702.7,144148.0
3920,73498.0,385.5,73498.0
3921,30684.0,185.0,30684.0
3922,43528.0,162.3,43528.0
3923,21407.0,100.2,21407.0
3924,53518.0,38.6,714.0
3925,117739.0,139.0,27830.0
3926,201230.0,262.4,56374.0
3927,149852.0,246.3,57800.0
3928,77781.0,146.7,17839.0
3929,777046.0,61.8,7136.0
3930,864817.0,262.7,40675.0
3931,1079611.0,200.9,50666.0
3932,1511357.0,355.1,74931.0
3933,1569877.0,231.5,43533.0
3934,62081.0,223.6,23548.0
3935,94904.0,38.6,3568.0
3936,214784.0,108.1,13558.0
3937,38533.0,270.1,38533.0
3938,32825.0,208.1,32825.0
3939,127020.0,586.3,127020.0
3940,23548.0,146.4,23548.0
3941,66363.0,331.0,66363.0
3942,212644.0,130.9,14985.0
3943,242613.0,23.1,1427.0
3944,307550.0,107.8,27116.0
3945,388896.0,208.1,39247.0
3946,68504.0,293.1,68504.0
3947,27116.0,154.0,27116.0
3948,27829.0,169.7,27829.0
3949,27116.0,270.0,27116.0
3950,40674.0,377.9,40674.0
3951,435267.0,363.1,70645.0
3952,663617.0,69.5,9990.0
3953,901956.0,162.3,34254.0
3954,983310.0,154.3,22123.0
3955,1247354.0,293.4,54951.0
3956,1316578.0,77.2,5709.0
3957,46383.0,146.4,46383.0
3958,52091.0,316.6,52091.0
3959,51378.0,285.4,51378.0
3960,52805.0,177.6,52805.0
3961,112745.0,416.5,112745.0
3962,174115.0,108.1,14271.0
3963,270447.0,185.3,24261.0
3964,290427.0,61.8,5708.0
3965,311124.0,254.2,63508.0
3966,419588.0,208.5,30683.0
3967,499508.0,108.1,10703.0
3968,569436.0,216.0,39245.0
3969,525184.0,38.6,714.0
3970,678605.0,477.8,119168.0
3971,87057.0,23.1,3568.0
3972,189813.0,254.8,51377.0
3973,331095.0,169.5,23547.0
3974,67790.0,316.6,67790.0
3975,27116.0,154.0,27116.0
3976,31397.0,208.5,31397.0
3977,539430.0,61.7,4995.0
3978,597231.0,115.8,11417.0
3979,949011.0,100.4,11417.0
3980,991827.0,100.4,17840.0
3981,1044633.0,108.1,35680.0
3982,1188781.0,162.3,17127.0
3983,1445689.0,471.2,116324.0
3984,20694.0,139.0,20694.0
3985,60653.0,84.7,11417.0
3986,112745.0,346.9,35679.0
3987,47810.0,332.2,47810.0
3988,510200.0,292.8,52091.0
3989,542311.0,84.7,9277.0
3990,52805.0,439.7,52805.0
3991,145572.0,301.0,68503.0
3992,57800.0,262.1,57800.0
3993,49237.0,293.2,49237.0
3994,68502.0,115.8,8563.0
3995,120592.0,139.0,13558.0
3996,262592.0,139.0,17840.0
3997,72072.0,246.6,72072.0
3998,94905.0,331.0,94905.0
3999,354633.0,77.2,3568.0
4000,109890.0,61.7,6422.0
4001,259739.0,208.1,77067.0
4002,358928.0,308.3,52091.0
4003,52090.0,385.5,52090.0
4004,26402.0,100.2,26402.0
4005,104184.0,533.1,104184.0
4006,18553.0,123.3,18553.0
4007,85629.0,200.1,27116.0
4008,30684.0,107.8,30684.0
4009,109177.0,369.6,109177.0
4010,910556.0,424.0,59940.0
4011,114886.0,355.2,114886.0
4012,54231.0,208.5,54231.0
4013,94903.0,139.0,38532.0
4014,565839.0,223.8,23548.0
4015,634342.0,108.1,17126.0
4016,725683.0,285.7,47811.0
4017,39246.0,239.1,39246.0
4018,69216.0,316.2,69216.0
4019,30408142.0,154.3,69216.0
4020,30558710.0,138.8,51376.0
4021,30867683.0,347.2,113461.0
4022,30956884.0,38.6,4281.0
